tx_id	gene_id	index
ENST00000308284	ENSG00000120341	13664
ENST00000476232	ENSG00000242193	13670
ENST00000421505	ENSG00000224687	13674
ENST00000448150	ENSG00000075391	13677
ENST00000605307	ENSG00000270575	13680
ENST00000455621	ENSG00000213058	13682
ENST00000564300	ENSG00000260938	13685
ENST00000445098	ENSG00000188585	13686
ENST00000258298	ENSG00000240021	13688
ENST00000367636	ENSG00000184909	13697
ENST00000319387	ENSG00000213057	13698
ENST00000364477	ENSG00000201347	13699
ENST00000608190	ENSG00000273384	13700
ENST00000585257	ENSG00000266417	13701
ENST00000608517	ENSG00000273062	13702
ENST00000367635	ENSG00000116191	13704
ENST00000423212	ENSG00000228196	13707
ENST00000364921	ENSG00000201791	13708
ENST00000234816	ENSG00000116194	13709
ENST00000263733	ENSG00000116199	13718
ENST00000431587	ENSG00000232750	13719
ENST00000352445	ENSG00000186283	13723
ENST00000502732	ENSG00000143322	13727
ENST00000424885	ENSG00000234041	13739
ENST00000424368	ENSG00000231905	13740
ENST00000391036	ENSG00000212338	13741
ENST00000364749	ENSG00000201619	13742
ENST00000451239	ENSG00000231564	13743
ENST00000443050	ENSG00000225711	13744
ENST00000416911	ENSG00000223794	13745
ENST00000426359	ENSG00000228191	13746
ENST00000367619	ENSG00000057252	13750
ENST00000577343	ENSG00000263633	13752
ENST00000367618	ENSG00000162779	13754
ENST00000454867	ENSG00000224620	13764
ENST00000411857	ENSG00000236539	13765
ENST00000600581	ENSG00000269064	13766
ENST00000569644	ENSG00000261250	13769
ENST00000367616	ENSG00000116218	13771
ENST00000516066	ENSG00000251875	13773
ENST00000427215	ENSG00000227141	13774
ENST00000567150	ENSG00000261060	13775
ENST00000367614	ENSG00000162782	13776
ENST00000408620	ENSG00000221547	13780
ENST00000423879	ENSG00000243062	13781
ENST00000341785	ENSG00000143340	13783
ENST00000415218	ENSG00000229407	13785
ENST00000442108	ENSG00000231966	13786
ENST00000367612	ENSG00000169905	13787
ENST00000553856	ENSG00000258664	13790
ENST00000610272	ENSG00000272906	13794
ENST00000606911	ENSG00000143337	13797
ENST00000580835	ENSG00000264916	13806
ENST00000567486	ENSG00000261831	13808
ENST00000567904	ENSG00000260360	13809
ENST00000367607	ENSG00000135837	13810
ENST00000447583	ENSG00000235145	13812
ENST00000424289	ENSG00000223450	13814
ENST00000566904	ENSG00000261817	13823
ENST00000367602	ENSG00000116260	13824
ENST00000263726	ENSG00000121454	13828
ENST00000415414	ENSG00000230124	13831
ENST00000367595	ENSG00000135847	13835
ENST00000450197	ENSG00000235060	13836
ENST00000579680	ENSG00000265435	13837
ENST00000384178	ENSG00000206905	13838
ENST00000584462	ENSG00000266683	13839
ENST00000442621	ENSG00000236719	13840
ENST00000367590	ENSG00000143324	13841
ENST00000606404	ENSG00000272292	13843
ENST00000579998	ENSG00000266825	13844
ENST00000434447	ENSG00000225857	13848
ENST00000367588	ENSG00000135835	13851
ENST00000358073	ENSG00000243155	13855
ENST00000415647	ENSG00000232586	13856
ENST00000503142	ENSG00000251520	13857
ENST00000604674	ENSG00000270711	13858
ENST00000457152	ENSG00000234237	13859
ENST00000258301	ENSG00000135823	13860
ENST00000367580	ENSG00000153029	13868
ENST00000367577	ENSG00000162783	13871
ENST00000606938	ENSG00000272198	13872
ENST00000435023	ENSG00000237292	13873
ENST00000456771	ENSG00000225359	13875
ENST00000319701	ENSG00000179452	13876
ENST00000526775	ENSG00000198216	13880
ENST00000517168	ENSG00000252977	13886
ENST00000609720	ENSG00000272880	13887
ENST00000410465	ENSG00000222397	13888
ENST00000339948	ENSG00000179930	13889
ENST00000411509	ENSG00000224810	13890
ENST00000428646	ENSG00000225982	13891
ENST00000412174	ENSG00000232309	13892
ENST00000608183	ENSG00000228918	13893
ENST00000419731	ENSG00000232096	13894
ENST00000384037	ENSG00000206764	13897
ENST00000451731	ENSG00000228664	13898
ENST00000445515	ENSG00000231684	13900
ENST00000331872	ENSG00000135821	13901
ENST00000367565	ENSG00000203730	13913
ENST00000367563	ENSG00000203729	13914
ENST00000605228	ENSG00000270443	13915
ENST00000414169	ENSG00000233537	13916
ENST00000294854	ENSG00000121446	13921
ENST00000367559	ENSG00000135828	13931
ENST00000367558	ENSG00000143333	13934
ENST00000566297	ENSG00000261504	13935
ENST00000570153	ENSG00000261185	13936
ENST00000258302	ENSG00000135824	13938
ENST00000435492	ENSG00000227181	13944
ENST00000603149	ENSG00000271269	13945
ENST00000580448	ENSG00000264809	13946
ENST00000367555	ENSG00000135838	13950
ENST00000367549	ENSG00000135829	13959
ENST00000367547	ENSG00000157060	13968
ENST00000419500	ENSG00000224040	13972
ENST00000362967	ENSG00000199837	13973
ENST00000418657	ENSG00000226570	13975
ENST00000453838	ENSG00000176855	13976
ENST00000580734	ENSG00000264768	13977
ENST00000384741	ENSG00000207472	13978
ENST00000258341	ENSG00000135862	13979
ENST00000457852	ENSG00000224468	13985
ENST00000264144	ENSG00000058085	13987
ENST00000287713	ENSG00000157064	13991
ENST00000454879	ENSG00000233562	13993
ENST00000421703	ENSG00000232860	13995
ENST00000367537	ENSG00000116698	13999
ENST00000577540	ENSG00000265042	14010
LRG_88t1	LRG_88	14014
ENST00000367536	ENSG00000116701	14015
ENST00000602484	ENSG00000270009	14022
ENST00000367534	ENSG00000162704	14023
ENST00000304685	ENSG00000143344	14028
ENST00000308641	ENSG00000173627	14030
ENST00000604110	ENSG00000270994	14032
ENST00000451829	ENSG00000227554	14033
ENST00000546159	ENSG00000198756	14036
ENST00000361641	ENSG00000198860	14041
ENST00000362970	ENSG00000199840	14048
ENST00000384352	ENSG00000207080	14049
ENST00000449525	ENSG00000231791	14050
ENST00000479178	ENSG00000244568	14051
ENST00000605589	ENSG00000271387	14052
ENST00000235307	ENSG00000116667	14053
ENST00000414377	ENSG00000230470	14054
ENST00000245811	ENSG00000232036	14056
ENST00000516981	ENSG00000252790	14059
ENST00000318130	ENSG00000116406	14060
ENST00000367511	ENSG00000135842	14067
ENST00000516413	ENSG00000252222	14069
ENST00000566476	ENSG00000260976	14072
ENST00000364442	ENSG00000201312	14073
ENST00000367510	ENSG00000121481	14074
ENST00000447665	ENSG00000232792	14078
ENST00000367504	ENSG00000121486	14079
ENST00000367500	ENSG00000116668	14085
ENST00000413694	ENSG00000231084	14087
ENST00000392009	ENSG00000213051	14088
ENST00000364551	ENSG00000201421	14089
ENST00000383913	ENSG00000206640	14090
ENST00000441261	ENSG00000233583	14091
ENST00000516803	ENSG00000252612	14092
ENST00000413701	ENSG00000238061	14093
ENST00000367498	ENSG00000116679	14095
ENST00000609881	ENSG00000273004	14104
ENST00000562817	ENSG00000261024	14105
ENST00000516598	ENSG00000252407	14108
ENST00000605276	ENSG00000270920	14109
ENST00000608417	ENSG00000228309	14112
ENST00000384380	ENSG00000207108	14114
ENST00000364726	ENSG00000201596	14115
ENST00000569292	ENSG00000261729	14116
ENST00000367492	ENSG00000143341	14118
ENST00000428391	ENSG00000224691	14123
ENST00000367483	ENSG00000116690	14128
ENST00000367478	ENSG00000047410	14131
ENST00000365155	ENSG00000202025	14132
ENST00000367470	ENSG00000157181	14140
ENST00000598663	ENSG00000268662	14144
ENST00000574641	ENSG00000262180	14146
ENST00000391997	ENSG00000116703	14148
ENST00000429768	ENSG00000229739	14152
ENST00000609032	ENSG00000273198	14153
ENST00000456921	ENSG00000228238	14154
ENST00000450032	ENSG00000233196	14155
ENST00000367468	ENSG00000073756	14156
ENST00000608917	ENSG00000273129	14161
ENST00000367466	ENSG00000116711	14162
ENST00000458683	ENSG00000236030	14165
ENST00000427337	ENSG00000231599	14167
ENST00000609113	ENSG00000272827	14168
ENST00000603098	ENSG00000271558	14169
ENST00000443251	ENSG00000228012	14170
ENST00000424976	ENSG00000225462	14171
ENST00000429725	ENSG00000230426	14172
ENST00000424054	ENSG00000236401	14173
ENST00000451797	ENSG00000223847	14174
ENST00000403060	ENSG00000150732	14175
ENST00000410308	ENSG00000222240	14176
ENST00000569873	ENSG00000261182	14177
ENST00000447592	ENSG00000224278	14178
ENST00000426262	ENSG00000225006	14179
ENST00000446368	ENSG00000235083	14180
ENST00000417027	ENSG00000231022	14181
ENST00000432976	ENSG00000237283	14182
ENST00000414765	ENSG00000238054	14183
ENST00000445072	ENSG00000226486	14184
ENST00000604519	ENSG00000271036	14185
ENST00000433910	ENSG00000226196	14186
ENST00000516744	ENSG00000252553	14187
ENST00000419614	ENSG00000232212	14188
ENST00000450681	ENSG00000238270	14189
ENST00000418655	ENSG00000230987	14190
ENST00000367462	ENSG00000162670	14191
ENST00000452178	ENSG00000225811	14194
ENST00000436905	ENSG00000237457	14196
ENST00000417409	ENSG00000241505	14198
ENST00000413356	ENSG00000231175	14199
ENST00000412675	ENSG00000236025	14200
ENST00000445040	ENSG00000238108	14201
ENST00000411735	ENSG00000228020	14202
ENST00000563320	ENSG00000261642	14203
ENST00000603579	ENSG00000271187	14204
ENST00000434983	ENSG00000233882	14205
ENST00000428569	ENSG00000223344	14207
ENST00000430776	ENSG00000228215	14208
ENST00000367460	ENSG00000150681	14209
ENST00000431492	ENSG00000226723	14213
ENST00000422071	ENSG00000236792	14214
ENST00000417209	ENSG00000253148	14215
ENST00000408218	ENSG00000221145	14216
ENST00000434300	ENSG00000232498	14217
ENST00000457321	ENSG00000236069	14218
ENST00000367459	ENSG00000090104	14219
ENST00000391995	ENSG00000127074	14225
ENST00000497083	ENSG00000231767	14230
ENST00000454090	ENSG00000228687	14231
ENST00000429211	ENSG00000226814	14232
ENST00000235382	ENSG00000116741	14234
ENST00000411143	ENSG00000223075	14237
ENST00000451690	ENSG00000234871	14238
ENST00000439152	ENSG00000234473	14239
ENST00000367455	ENSG00000116750	14240
ENST00000458806	ENSG00000238754	14255
ENST00000432079	ENSG00000116747	14257
ENST00000608166	ENSG00000272579	14269
ENST00000367440	ENSG00000023572	14271
LRG_507t1	LRG_507	14273
ENST00000367435	ENSG00000134371	14274
ENST00000408753	ENSG00000221680	14276
ENST00000367434	ENSG00000162630	14277
ENST00000420807	ENSG00000232077	14279
ENST00000448412	ENSG00000226640	14280
ENST00000447056	ENSG00000237011	14281
ENST00000516432	ENSG00000252241	14282
ENST00000437556	ENSG00000237213	14283
ENST00000454538	ENSG00000227240	14284
ENST00000421195	ENSG00000233057	14285
ENST00000435554	ENSG00000231714	14286
ENST00000516004	ENSG00000251813	14287
ENST00000446021	ENSG00000228167	14288
ENST00000581340	ENSG00000265108	14289
ENST00000430519	ENSG00000227421	14290
ENST00000367433	ENSG00000162687	14291
ENST00000580028	ENSG00000265986	14299
ENST00000367429	ENSG00000000971	14300
LRG_47t1	LRG_47	14302
ENST00000367425	ENSG00000116785	14307
LRG_175t1	LRG_175	14308
LRG_149t1	LRG_149	14313
ENST00000320493	ENSG00000244414	14314
ENST00000367421	ENSG00000080910	14315
ENST00000608469	ENSG00000134365	14320
ENST00000367414	ENSG00000134389	14330
LRG_227t1	LRG_227	14331
ENST00000367412	ENSG00000143278	14333
ENST00000367409	ENSG00000066279	14335
ENST00000442280	ENSG00000235748	14338
ENST00000367405	ENSG00000177888	14339
ENST00000535699	ENSG00000134376	14341
ENST00000417716	ENSG00000237861	14342
ENST00000436696	ENSG00000221879	14351
ENST00000422250	ENSG00000230260	14354
ENST00000367396	ENSG00000213047	14360
ENST00000384410	ENSG00000207139	14365
ENST00000418613	ENSG00000213046	14366
ENST00000447479	ENSG00000235582	14369
ENST00000369171	ENSG00000233040	14371
ENST00000440885	ENSG00000224901	14372
ENST00000367393	ENSG00000203724	14373
ENST00000367390	ENSG00000143355	14379
ENST00000367385	ENSG00000151414	14384
ENST00000456678	ENSG00000232824	14388
ENST00000309309	ENSG00000151418	14394
ENST00000429469	ENSG00000223881	14398
ENST00000367376	ENSG00000081237	14400
ENST00000566394	ENSG00000261573	14415
ENST00000455475	ENSG00000236278	14416
ENST00000432296	ENSG00000229989	14420
ENST00000385240	ENSG00000207975	14421
ENST00000385026	ENSG00000207759	14422
ENST00000436136	ENSG00000227747	14424
ENST00000422480	ENSG00000225172	14425
ENST00000427439	ENSG00000233410	14427
ENST00000432488	ENSG00000235492	14428
ENST00000452199	ENSG00000231718	14429
ENST00000410741	ENSG00000239006	14430
ENST00000441715	ENSG00000228190	14431
ENST00000430498	ENSG00000236468	14432
ENST00000583711	ENSG00000263805	14433
ENST00000448132	ENSG00000231984	14434
ENST00000439946	ENSG00000228530	14435
ENST00000363269	ENSG00000200139	14436
ENST00000458156	ENSG00000229747	14437
ENST00000365621	ENSG00000202491	14438
ENST00000365459	ENSG00000202329	14439
ENST00000367362	ENSG00000116833	14440
ENST00000517051	ENSG00000252860	14446
ENST00000408476	ENSG00000221403	14447
ENST00000422446	ENSG00000229220	14448
ENST00000424019	ENSG00000233827	14449
ENST00000608159	ENSG00000273093	14451
ENST00000425737	ENSG00000213045	14452
ENST00000367356	ENSG00000203721	14454
ENST00000294740	ENSG00000162702	14455
ENST00000427825	ENSG00000230623	14458
ENST00000367350	ENSG00000118193	14459
ENST00000447706	ENSG00000118197	14460
ENST00000568695	ENSG00000260088	14469
ENST00000358823	ENSG00000118200	14470
ENST00000432390	ENSG00000231333	14476
ENST00000304244	ENSG00000170128	14477
ENST00000367342	ENSG00000163362	14480
ENST00000435735	ENSG00000233217	14485
ENST00000364162	ENSG00000201032	14486
ENST00000332129	ENSG00000116852	14487
ENST00000458003	ENSG00000229191	14493
ENST00000415359	ENSG00000234132	14494
ENST00000362061	ENSG00000081248	14496
ENST00000449188	ENSG00000232237	14497
ENST00000367333	ENSG00000116857	14500
ENST00000335211	ENSG00000163395	14511
ENST00000453155	ENSG00000229821	14517
ENST00000367324	ENSG00000081277	14518
ENST00000509001	ENSG00000118194	14535
ENST00000391967	ENSG00000159166	14550
ENST00000336092	ENSG00000159173	14555
ENST00000413162	ENSG00000227048	14560
ENST00000430471	ENSG00000224818	14561
ENST00000367311	ENSG00000174307	14562
ENST00000367306	ENSG00000159176	14566
ENST00000454651	ENSG00000224536	14585
ENST00000441932	ENSG00000223396	14586
ENST00000482594	ENSG00000242150	14587
ENST00000593583	ENSG00000269690	14588
ENST00000367302	ENSG00000134369	14590
ENST00000449492	ENSG00000236390	14595
ENST00000413035	ENSG00000231871	14596
ENST00000577455	ENSG00000264802	14597
ENST00000429443	ENSG00000235121	14598
ENST00000364072	ENSG00000200942	14599
ENST00000408101	ENSG00000221028	14606
ENST00000361565	ENSG00000198700	14609
ENST00000362011	ENSG00000198892	14614
ENST00000414927	ENSG00000223774	14616
ENST00000367288	ENSG00000163431	14617
ENST00000367287	ENSG00000134375	14619
ENST00000383910	ENSG00000206637	14623
ENST00000412093	ENSG00000238003	14624
ENST00000295640	ENSG00000176393	14626
ENST00000608886	ENSG00000273478	14635
ENST00000419190	ENSG00000234678	14637
ENST00000359651	ENSG00000163435	14641
ENST00000504773	ENSG00000249007	14648
ENST00000453255	ENSG00000232296	14652
ENST00000457453	ENSG00000235811	14653
ENST00000416794	ENSG00000227109	14654
ENST00000367282	ENSG00000170075	14655
ENST00000272217	ENSG00000143862	14656
ENST00000309017	ENSG00000143851	14660
ENST00000482597	ENSG00000243323	14681
ENST00000367278	ENSG00000133067	14683
ENST00000458934	ENSG00000238571	14684
ENST00000458967	ENSG00000239046	14690
ENST00000367274	ENSG00000077152	14693
ENST00000608999	ENSG00000077157	14696
ENST00000429682	ENSG00000229120	14701
ENST00000606519	ENSG00000272262	14702
ENST00000417053	ENSG00000232626	14706
ENST00000537999	ENSG00000236439	14714
ENST00000517233	ENSG00000253042	14717
ENST00000367268	ENSG00000143858	14722
ENST00000428573	ENSG00000226862	14723
ENST00000411431	ENSG00000225620	14724
ENST00000367265	ENSG00000117139	14725
ENST00000430450	ENSG00000235449	14733
ENST00000444461	ENSG00000226148	14736
ENST00000564127	ENSG00000260021	14737
ENST00000553157	ENSG00000228288	14738
ENST00000330493	ENSG00000184774	14741
ENST00000443294	ENSG00000214796	14743
ENST00000456105	ENSG00000234996	14747
ENST00000438944	ENSG00000243113	14748
ENST00000367262	ENSG00000183155	14749
ENST00000435533	ENSG00000117153	14752
ENST00000430583	ENSG00000230280	14754
ENST00000362601	ENSG00000199471	14755
ENST00000436244	ENSG00000159346	14758
ENST00000367249	ENSG00000159348	14762
ENST00000438139	ENSG00000234761	14769
ENST00000427395	ENSG00000231547	14771
ENST00000367242	ENSG00000163444	14772
ENST00000367240	ENSG00000143847	14777
ENST00000241651	ENSG00000122180	14791
ENST00000309502	ENSG00000163485	14792
ENST00000421055	ENSG00000234775	14794
ENST00000434265	ENSG00000224671	14798
ENST00000255416	ENSG00000133055	14801
ENST00000255409	ENSG00000133048	14803
ENST00000367229	ENSG00000133063	14809
ENST00000412758	ENSG00000236523	14817
ENST00000412772	ENSG00000231507	14818
ENST00000457348	ENSG00000233791	14820
ENST00000290551	ENSG00000159388	14824
ENST00000365430	ENSG00000202300	14825
ENST00000354955	ENSG00000122176	14826
ENST00000381357	ENSG00000229652	14829
ENST00000605576	ENSG00000271588	14830
ENST00000343110	ENSG00000188783	14831
ENST00000367222	ENSG00000188770	14832
ENST00000357681	ENSG00000058668	14834
ENST00000451818	ENSG00000236035	14838
ENST00000408716	ENSG00000221643	14844
ENST00000442561	ENSG00000122188	14845
ENST00000332127	ENSG00000058673	14855
ENST00000550078	ENSG00000257315	14856
ENST00000432760	ENSG00000227417	14859
ENST00000427282	ENSG00000223505	14862
ENST00000414487	ENSG00000182004	14867
ENST00000420409	ENSG00000236430	14870
ENST00000540496	ENSG00000232917	14872
ENST00000413296	ENSG00000237379	14873
ENST00000390128	ENSG00000211554	14874
ENST00000367207	ENSG00000176754	14875
ENST00000367204	ENSG00000143842	14881
ENST00000565388	ENSG00000261065	14889
ENST00000367199	ENSG00000143845	14890
ENST00000433869	ENSG00000230550	14900
ENST00000367195	ENSG00000143839	14902
ENST00000440142	ENSG00000225522	14904
ENST00000367194	ENSG00000170498	14905
ENST00000308302	ENSG00000174567	14906
ENST00000272203	ENSG00000143850	14908
ENST00000437919	ENSG00000231691	14912
ENST00000403842	ENSG00000219133	14913
ENST00000443515	ENSG00000226330	14914
ENST00000433886	ENSG00000237848	14915
ENST00000367188	ENSG00000158615	14916
ENST00000367187	ENSG00000133056	14917
ENST00000507825	ENSG00000198625	14928
ENST00000432698	ENSG00000236779	14935
ENST00000363538	ENSG00000200408	14939
ENST00000453895	ENSG00000240710	14940
ENST00000367177	ENSG00000170382	14943
ENST00000444037	ENSG00000240219	14945
ENST00000516922	ENSG00000252731	14946
ENST00000435021	ENSG00000228153	14947
ENST00000516841	ENSG00000252650	14948
ENST00000516052	ENSG00000251861	14949
ENST00000367172	ENSG00000163531	14951
ENST00000517137	ENSG00000252946	14965
ENST00000452580	ENSG00000229657	14972
ENST00000331830	ENSG00000184144	14984
ENST00000515887	ENSG00000251696	14989
ENST00000367167	ENSG00000174529	14992
ENST00000264515	ENSG00000117222	14993
ENST00000603227	ENSG00000271580	14995
ENST00000428506	ENSG00000236108	14997
ENST00000367160	ENSG00000133059	14998
ENST00000448403	ENSG00000213041	15001
ENST00000358024	ENSG00000133069	15002
ENST00000452599	ENSG00000225063	15005
ENST00000367157	ENSG00000163545	15011
ENST00000367156	ENSG00000162873	15013
ENST00000432323	ENSG00000235363	15025
ENST00000447832	ENSG00000226235	15026
ENST00000367154	ENSG00000186007	15030
ENST00000362189	ENSG00000199059	15035
ENST00000442318	ENSG00000224717	15036
ENST00000360066	ENSG00000117266	15041
